scenario_id,domain,users,concurrent_users,storage_size_gb,daily_growth_gb,data_types,read_intensity,write_intensity,latency_ms,availability_pct,rto_hours,rpo_hours,retention_years,compliance,analytics_flag,budget_tier,backup_frequency_per_week,realtime_required,ml_required,streaming_required,profile_read_category,profile_write_category,profile_growth_category,profile_scale_category,detected_problems,problem_count,has_high_availability_req,has_high_growth,has_cost_pressure,all_technique_ids,required_technique_ids,recommendation_count,top_technique,has_caching,has_partitioning,has_sharding,has_tiered_storage,has_object_storage,has_columnar,baseline_storage_gb,optimized_storage_gb,storage_reduction_pct,baseline_cost_usd,optimized_cost_usd,cost_reduction_pct,baseline_latency_ms,optimized_latency_ms,latency_improvement_pct,architecture_services,component_count
iot_1559,iot,342270,47914,644499.1,3543.5,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",MEDIUM,HIGH,1000.0,99.99,0.5,0.5,3.0,"[""NONE""]",True,LOW,7,False,False,True,MEDIUM,HIGH,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""MAINTENANCE_BURDEN""]",8,True,True,True,"[""tiered_storage"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""replication"", ""data_pruning"", ""deduplication"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""sharding"", ""chunking"", ""archiving""]","[""tiered_storage"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""replication"", ""data_pruning"", ""deduplication"", ""object_storage"", ""sharding"", ""chunking"", ""archiving""]",15,tiered_storage,False,True,True,True,True,True,644499.1,193315.1,70.0,14823.48,2242.46,84.9,1000.0,400.0,60.0,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3 Glacier Deep Archive""]",4
gaming_1560,gaming,698750,50371,280515.3,921.4,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,MEDIUM,20.0,99.999,1.0,0.25,3.0,"[""NONE""]",True,MEDIUM,7,True,False,True,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",11,True,True,False,"[""replication"", ""tiered_storage"", ""sharding"", ""caching"", ""materialized_views"", ""lifecycle_management"", ""partitioning"", ""compression"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""object_storage"", ""indexing"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""chunking"", ""archiving""]","[""replication"", ""tiered_storage""]",19,replication,True,True,True,True,True,True,280515.3,65228.6,76.7,6451.85,756.65,88.3,20.0,5.6,72.0,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",5
fintech_1561,fintech,150032,9427,5961.0,64.8,"[""TRANSACTIONS"", ""LOGS""]",HIGH,MEDIUM,100.0,99.999,0.5,0.25,10.0,"[""PCI_DSS"", ""SOC2""]",True,LOW,14,False,False,False,HIGH,MEDIUM,MEDIUM,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",10,True,False,True,"[""replication"", ""materialized_views"", ""indexing"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""caching"", ""schema_optimization"", ""query_optimization"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""compression"", ""deduplication"", ""sharding""]","[""replication""]",17,replication,True,True,True,True,False,True,5961.0,1362.3,77.1,137.1,15.8,88.5,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
fintech_1562,fintech,738940,54563,27951.1,121.9,"[""TRANSACTIONS"", ""LOGS""]",MEDIUM,HIGH,10.0,99.999,2.0,0.25,7.0,"[""SOC2""]",True,MEDIUM,14,True,False,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""MAINTENANCE_BURDEN""]",14,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""archiving"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,27951.1,6524.3,76.7,642.88,75.68,88.2,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",5
ai_startup_1563,ai_startup,9739,507,90900.4,428.3,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",HIGH,MEDIUM,50.0,99.9,1.0,0.5,3.0,"[""SOC2""]",True,MEDIUM,7,True,True,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",11,True,False,False,"[""replication"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""indexing"", ""caching"", ""chunking"", ""object_storage"", ""data_pruning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""archiving""]",[],19,replication,True,True,True,True,True,True,90900.4,26338.0,71.0,2090.71,305.52,85.4,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",5
ai_startup_1564,ai_startup,995944,65943,75386.3,1160.6,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",HIGH,HIGH,200.0,99.99,4.0,2.0,5.0,"[""SOC2""]",True,LOW,14,False,True,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",12,True,True,True,"[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""sharding"", ""compression"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""caching"", ""chunking""]","[""replication""]",16,tiered_storage,True,True,True,True,True,True,75386.3,19017.5,74.8,1733.88,220.6,87.3,200.0,41.6,79.2,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)""]",5
gaming_1565,gaming,2557543,160263,339225.4,969.2,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,10.0,99.99,1.0,0.08333333333333333,3.0,"[""NONE""]",False,HIGH,3,True,False,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",9,True,True,False,"[""replication"", ""sharding"", ""caching"", ""lifecycle_management"", ""tiered_storage"", ""partitioning"", ""object_storage"", ""indexing"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""materialized_views"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication""]",19,replication,True,True,True,True,True,True,339225.4,76247.6,77.5,7802.18,884.47,88.7,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
media_1566,media,27526765,3028634,854971.6,3040.0,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,200.0,99.99,0.5,0.5,3.0,"[""NONE""]",False,HIGH,1,False,False,False,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",9,True,True,False,"[""replication"", ""object_storage"", ""tiered_storage"", ""sharding"", ""compression"", ""lifecycle_management"", ""chunking"", ""data_pruning"", ""deduplication"", ""partitioning"", ""caching"", ""archiving"", ""parquet_format""]","[""replication"", ""object_storage"", ""tiered_storage"", ""sharding"", ""compression"", ""lifecycle_management"", ""chunking"", ""data_pruning"", ""deduplication"", ""archiving"", ""parquet_format""]",13,replication,True,True,True,True,True,False,854971.6,259289.5,69.7,19664.35,3007.76,84.7,200.0,41.6,79.2,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
iot_1567,iot,3232435,268557,556781.1,5919.1,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",MEDIUM,HIGH,1000.0,99.9,0.16666666666666666,0.16666666666666666,1.0,"[""NONE""]",True,HIGH,7,False,False,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",8,True,True,False,"[""replication"", ""sharding"", ""parquet_format"", ""object_storage"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""chunking"", ""caching"", ""archiving""]","[""replication"", ""sharding"", ""parquet_format"", ""object_storage"", ""compression"", ""deduplication"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""chunking"", ""archiving""]",16,replication,True,True,True,True,True,True,556781.1,151940.8,72.7,12805.97,1762.51,86.2,1000.0,201.6,79.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
ai_startup_1568,ai_startup,5355,483,111322.6,1337.8,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",MEDIUM,HIGH,100.0,99.9,8.0,0.5,7.0,"[""NONE""]",True,LOW,7,False,True,False,MEDIUM,HIGH,HIGH,MEDIUM,"[""HIGH_STORAGE_GROWTH"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",11,True,True,True,"[""tiered_storage"", ""archiving"", ""lifecycle_management"", ""compression"", ""parquet_format"", ""chunking"", ""object_storage"", ""replication"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""sharding""]",[],15,tiered_storage,False,True,True,True,True,True,111322.6,31070.2,72.1,2560.42,360.41,85.9,100.0,40.0,60.0,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
healthcare_1569,healthcare,50840,2575,28288.5,110.0,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",MEDIUM,LOW,100.0,99.9,2.0,0.5,10.0,"[""HIPAA""]",True,HIGH,28,False,False,False,MEDIUM,MEDIUM,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT""]",8,True,False,False,"[""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""replication"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""object_storage"", ""chunking""]",[],13,archiving,False,False,False,True,True,True,28288.5,7029.6,75.2,650.64,81.54,87.5,100.0,100.0,0.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB""]",3
ecommerce_1570,ecommerce,15028,835,6816.4,88.2,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,100.0,99.9,0.5,0.5,5.0,"[""PCI_DSS""]",True,HIGH,21,False,False,False,HIGH,MEDIUM,MEDIUM,LOW,"[""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",10,True,False,False,"[""replication"", ""materialized_views"", ""indexing"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""caching"", ""schema_optimization"", ""query_optimization"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""compression"", ""deduplication"", ""sharding""]","[""replication"", ""materialized_views""]",17,replication,True,True,True,True,False,True,6816.4,1568.4,77.0,156.78,18.19,88.4,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
ai_startup_1571,ai_startup,508546,40954,38814.7,322.4,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",HIGH,MEDIUM,50.0,99.9,8.0,0.25,3.0,"[""SOC2""]",True,LOW,3,False,True,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",11,True,False,True,"[""replication"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""indexing"", ""caching"", ""chunking"", ""object_storage"", ""data_pruning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""archiving""]",[],19,replication,True,True,True,True,True,True,38814.7,11272.2,71.0,892.74,130.76,85.4,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",5
healthcare_1572,healthcare,3939,302,31076.2,174.9,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",MEDIUM,LOW,200.0,99.99,2.0,1.0,10.0,"[""HIPAA""]",True,MEDIUM,21,False,False,False,MEDIUM,MEDIUM,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT""]",8,True,False,False,"[""replication"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""object_storage"", ""chunking""]","[""replication""]",13,replication,False,False,False,True,True,True,31076.2,7701.7,75.2,714.75,89.34,87.5,200.0,200.0,0.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB""]",3
media_1573,media,385564,46401,272747.3,3750.4,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,50.0,99.9,8.0,0.25,3.0,"[""GDPR""]",True,MEDIUM,3,True,False,False,HIGH,HIGH,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",12,True,True,False,"[""tiered_storage"", ""replication"", ""compression"", ""materialized_views"", ""lifecycle_management"", ""parquet_format"", ""partitioning"", ""chunking"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""caching"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""archiving""]","[""tiered_storage"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""chunking"", ""object_storage"", ""data_pruning"", ""deduplication"", ""sharding"", ""archiving""]",19,tiered_storage,True,True,True,True,True,True,272747.3,78664.3,71.2,6273.19,912.51,85.5,50.0,11.6,76.8,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
ecommerce_1574,ecommerce,4212764,436966,15585.5,172.0,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,50.0,99.9,0.16666666666666666,0.16666666666666666,7.0,"[""PCI_DSS"", ""GDPR""]",True,MEDIUM,7,False,False,True,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",13,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,15585.5,4156.4,73.3,358.47,48.21,86.5,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
iot_1575,iot,1231551,82688,1571579.8,4646.5,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",MEDIUM,HIGH,100.0,99.9,8.0,4.0,5.0,"[""NONE""]",True,HIGH,3,False,False,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",12,True,True,False,"[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""sharding"", ""caching"", ""materialized_views"", ""compression"", ""parquet_format"", ""partitioning"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""chunking""]","[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""sharding"", ""compression"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""chunking""]",19,tiered_storage,True,True,True,True,True,True,1571579.8,480450.8,69.4,36146.34,5573.23,84.6,100.0,21.6,78.4,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB""]",5
healthcare_1576,healthcare,4763,228,15651.5,137.2,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",HIGH,MEDIUM,500.0,99.99,2.0,2.0,10.0,"[""HIPAA""]",True,HIGH,21,False,False,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT""]",9,True,False,False,"[""replication"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""object_storage"", ""chunking"", ""sharding""]","[""replication""]",15,replication,False,True,True,True,True,True,15651.5,3785.2,75.8,359.98,43.91,87.8,500.0,200.0,60.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
media_1577,media,726690,58161,79261.0,330.1,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,HIGH,200.0,99.99,0.16666666666666666,0.08333333333333333,1.0,"[""GDPR""]",True,HIGH,1,False,False,True,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE""]",8,True,False,False,"[""replication"", ""object_storage"", ""parquet_format"", ""chunking"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""compression"", ""deduplication"", ""sharding"", ""caching"", ""data_pruning"", ""lifecycle_management"", ""tiered_storage"", ""archiving""]","[""replication"", ""object_storage""]",16,replication,True,True,True,True,True,True,79261.0,21893.3,72.4,1823.0,253.96,86.1,200.0,41.6,79.2,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
